entry_price,atm_strike,otm_strike,spread_width,entry_debit,exit_value,cost,max_profit,max_loss,pnl,pnl_pct,reason,bars_held,dte,symbol,entry_time,atr,entry_rsi,entry_close,kc_lower,entry_slope,entry_adx,entry_reason,exit_time
243.47,243.47,245.78,2.31,0.75,0.73,74.93,155.63,-74.93,-1.82,-2.4,BARS_STOP,10,8,ORCL,2025-11-06 15:00:00+00:00,1.54,23.2,243.66,246.4,-0.437,15.0,"RSI=23.2, Close=$243.66 < KC_Lower=$246.40",2025-11-06 17:30:00+00:00
233.47,233.47,236.49,3.02,0.98,2.85,98.03,203.61,-98.03,187.1,190.9,MAX_PROFIT,7,7,ORCL,2025-11-07 16:15:00+00:00,2.01,24.8,233.45,235.73,-0.6571,43.9,"RSI=24.8, Close=$233.45 < KC_Lower=$235.73",2025-11-07 18:00:00+00:00
215.47,215.47,217.82,2.35,0.76,2.93,76.43,158.75,-76.43,158.75,207.7,MAX_PROFIT,1,8,ORCL,2025-11-13 19:15:00+00:00,1.57,23.2,215.47,216.47,-0.4098,52.9,"RSI=23.2, Close=$215.47 < KC_Lower=$216.47",2025-11-13 19:30:00+00:00
183.26,183.26,185.76,2.5,0.81,0.8,81.33,168.91,-81.33,-1.76,-2.2,BARS_STOP,10,9,PLTR,2025-11-12 15:45:00+00:00,1.67,24.9,183.3,185.29,-0.4639,28.5,"RSI=24.9, Close=$183.30 < KC_Lower=$185.29",2025-11-12 18:15:00+00:00
174.64,174.64,177.32,2.68,0.87,0.85,86.94,180.57,-86.94,-2.12,-2.4,BARS_STOP,10,8,PLTR,2025-11-13 15:45:00+00:00,1.78,24.1,174.57,177.19,-0.5092,40.1,"RSI=24.1, Close=$174.57 < KC_Lower=$177.19",2025-11-13 18:15:00+00:00
149.69,149.69,151.69,2.0,0.65,2.09,64.87,134.73,-64.87,134.73,207.7,MAX_PROFIT,1,9,DELL,2025-11-05 15:30:00+00:00,1.33,23.6,149.85,151.98,-0.4011,27.3,"RSI=23.6, Close=$149.85 < KC_Lower=$151.98",2025-11-05 15:45:00+00:00
532.4,532.4,536.71,4.31,1.4,5.71,140.13,291.04,-140.13,291.04,207.7,MAX_PROFIT,1,8,CRWD,2025-11-13 14:45:00+00:00,2.87,17.6,531.35,541.48,-0.7698,13.9,"RSI=17.6, Close=$531.35 < KC_Lower=$541.48",2025-11-13 15:00:00+00:00
520.95,520.95,524.75,3.8,1.23,1.15,123.42,256.34,-123.42,-8.18,-6.6,BARS_STOP,10,3,CRWD,2025-11-18 14:45:00+00:00,2.53,24.2,521.15,526.26,-0.6111,27.0,"RSI=24.2, Close=$521.15 < KC_Lower=$526.26",2025-11-18 17:15:00+00:00
264.82,264.82,268.23,3.41,1.11,1.03,110.82,230.15,-110.82,-7.35,-6.6,BARS_STOP,10,3,RCL,2025-11-04 16:15:00+00:00,2.27,23.0,264.76,268.4,-1.0597,48.0,"RSI=23.0, Close=$264.76 < KC_Lower=$268.40",2025-11-04 18:45:00+00:00
195.16,195.16,197.01,1.85,0.6,0.59,60.21,125.04,-60.21,-1.47,-2.4,BARS_STOP,10,8,NVDA,2025-11-06 14:45:00+00:00,1.23,21.5,195.17,197.27,-0.4286,20.2,"RSI=21.5, Close=$195.17 < KC_Lower=$197.27",2025-11-06 17:15:00+00:00
183.09,183.09,185.73,2.64,0.86,0.84,85.92,178.44,-85.92,-2.39,-2.8,BARS_STOP,10,7,NVDA,2025-11-07 15:00:00+00:00,1.76,22.0,183.13,185.42,-0.5006,49.3,"RSI=22.0, Close=$183.13 < KC_Lower=$185.42",2025-11-07 17:30:00+00:00
143.66,143.66,146.46,2.8,0.91,3.13,91.07,189.15,-91.07,189.15,207.7,MAX_PROFIT,1,9,ANET,2025-11-05 15:30:00+00:00,1.87,18.1,143.62,147.02,-0.8949,35.8,"RSI=18.1, Close=$143.62 < KC_Lower=$147.02",2025-11-05 15:45:00+00:00
144.27,144.27,146.99,2.72,0.89,0.87,88.51,183.82,-88.51,-1.91,-2.2,BARS_STOP,10,9,ANET,2025-11-05 16:00:00+00:00,1.82,24.2,144.37,146.01,-0.6248,38.0,"RSI=24.2, Close=$144.37 < KC_Lower=$146.01",2025-11-05 18:30:00+00:00
137.12,137.12,139.46,2.34,0.76,0.74,75.92,157.67,-75.92,-1.85,-2.4,BARS_STOP,10,8,ANET,2025-11-06 15:00:00+00:00,1.56,21.7,137.24,139.02,-0.435,49.2,"RSI=21.7, Close=$137.24 < KC_Lower=$139.02",2025-11-06 17:30:00+00:00
229.59,229.59,232.02,2.43,0.79,3.22,79.08,164.25,-79.08,164.25,207.7,MAX_PROFIT,1,9,NET,2025-11-05 14:45:00+00:00,1.62,23.8,229.7,232.43,-0.4025,32.9,"RSI=23.8, Close=$229.70 < KC_Lower=$232.43",2025-11-05 15:00:00+00:00
223.06,223.06,225.66,2.6,0.85,2.58,84.55,175.6,-84.55,173.57,205.3,MAX_PROFIT,7,8,NET,2025-11-06 16:00:00+00:00,1.73,24.9,222.63,224.64,-0.4728,30.6,"RSI=24.9, Close=$222.63 < KC_Lower=$224.64",2025-11-06 17:45:00+00:00
228.12,228.12,230.34,2.22,0.72,0.71,72.23,150.02,-72.23,-1.56,-2.2,BARS_STOP,10,9,NET,2025-11-12 16:00:00+00:00,1.48,22.0,228.12,231.55,-0.5036,34.6,"RSI=22.0, Close=$228.12 < KC_Lower=$231.55",2025-11-12 18:30:00+00:00
215.98,215.98,218.3,2.32,0.76,0.74,75.54,156.9,-75.54,-1.84,-2.4,BARS_STOP,10,8,NET,2025-11-13 18:00:00+00:00,1.55,24.3,215.63,217.4,-0.4317,55.6,"RSI=24.3, Close=$215.63 < KC_Lower=$217.40",2025-11-13 20:30:00+00:00
208.3,208.3,210.99,2.69,0.87,2.66,87.42,181.56,-87.42,179.02,204.8,MAX_PROFIT,2,7,NET,2025-11-14 14:45:00+00:00,1.79,17.3,208.28,211.82,-0.424,58.9,"RSI=17.3, Close=$208.28 < KC_Lower=$211.82",2025-11-14 15:15:00+00:00
90.77,90.77,91.89,1.12,0.36,0.21,36.28,75.36,-36.28,-15.11,-41.6,BARS_STOP,10,7,GLW,2025-12-12 15:45:00+00:00,0.74,20.0,90.33,92.73,-0.4064,35.2,"RSI=20.0, Close=$90.33 < KC_Lower=$92.73",2025-12-12 18:15:00+00:00
259.06,259.06,262.43,3.37,1.09,3.31,109.39,227.2,-109.39,221.95,202.9,MAX_PROFIT,2,3,HUM,2025-12-16 16:45:00+00:00,2.24,21.6,258.93,263.83,-0.7329,38.0,"RSI=21.6, Close=$258.93 < KC_Lower=$263.83",2025-12-16 17:15:00+00:00
623.72,623.72,632.49,8.77,2.0,11.6,200.0,676.98,-200.0,676.98,338.5,MAX_PROFIT,1,3,SPOT,2025-11-04 14:45:00+00:00,5.85,24.6,625.12,632.46,-0.9377,66.8,"RSI=24.6, Close=$625.12 < KC_Lower=$632.46",2025-11-04 15:00:00+00:00
605.87,605.87,611.12,5.25,1.71,5.75,170.75,354.63,-170.75,354.63,207.7,MAX_PROFIT,2,8,SPOT,2025-11-20 15:00:00+00:00,3.5,18.4,605.01,613.56,-0.8521,34.3,"RSI=18.4, Close=$605.01 < KC_Lower=$613.56",2025-11-20 15:30:00+00:00
595.66,595.66,602.0,6.34,2.0,7.22,200.0,433.8,-200.0,433.8,216.9,MAX_PROFIT,5,8,SPOT,2025-11-20 16:45:00+00:00,4.23,23.4,595.79,603.15,-1.3474,42.6,"RSI=23.4, Close=$595.79 < KC_Lower=$603.15",2025-11-20 18:00:00+00:00
312.4,312.4,314.16,1.76,0.57,1.81,57.32,119.04,-57.32,119.04,207.7,MAX_PROFIT,3,4,GOOGL,2025-12-08 18:00:00+00:00,1.18,23.1,312.44,313.63,-0.4157,34.3,"RSI=23.1, Close=$312.44 < KC_Lower=$313.63",2025-12-08 18:45:00+00:00
313.15,313.15,314.84,1.69,0.55,1.67,54.93,114.08,-54.93,112.2,204.3,MAX_PROFIT,3,4,GOOG,2025-12-08 18:00:00+00:00,1.13,21.1,313.14,314.48,-0.4187,34.3,"RSI=21.1, Close=$313.14 < KC_Lower=$314.48",2025-12-08 18:45:00+00:00
360.63,360.63,365.94,5.31,1.73,5.27,172.57,358.41,-172.57,354.73,205.6,MAX_PROFIT,6,3,ETN,2025-11-04 15:00:00+00:00,3.54,20.5,360.13,372.78,-1.4931,76.7,"RSI=20.5, Close=$360.13 < KC_Lower=$372.78",2025-11-04 16:30:00+00:00
347.71,347.71,350.44,2.73,0.89,0.84,88.61,184.04,-88.61,-4.37,-4.9,BARS_STOP,10,4,ETN,2025-11-17 16:00:00+00:00,1.82,21.2,347.57,349.15,-0.4353,39.1,"RSI=21.2, Close=$347.57 < KC_Lower=$349.15",2025-11-17 18:30:00+00:00
343.92,343.92,346.23,2.31,0.75,0.71,75.12,156.01,-75.12,-3.7,-4.9,BARS_STOP,10,4,ETN,2025-11-17 18:45:00+00:00,1.54,24.3,343.93,345.15,-0.4738,51.5,"RSI=24.3, Close=$343.93 < KC_Lower=$345.15",2025-11-18 14:45:00+00:00
658.57,658.57,662.87,4.3,1.4,0.8,139.65,290.04,-139.65,-59.8,-42.8,BARS_STOP,10,4,INTU,2025-12-15 16:15:00+00:00,2.86,24.3,657.36,660.34,-0.8783,29.7,"RSI=24.3, Close=$657.36 < KC_Lower=$660.34",2025-12-15 18:45:00+00:00
136.6,136.6,138.05,1.45,0.47,1.39,47.1,97.82,-47.1,92.26,195.9,MAX_PROFIT,2,7,KKR,2025-12-12 16:45:00+00:00,0.97,16.1,136.67,138.79,-0.407,45.3,"RSI=16.1, Close=$136.67 < KC_Lower=$138.79",2025-12-12 17:15:00+00:00
345.25,345.25,348.53,3.28,1.07,3.99,106.56,221.31,-106.56,221.31,207.7,MAX_PROFIT,2,4,ADBE,2025-12-15 15:15:00+00:00,2.19,23.7,345.42,350.05,-0.6606,19.0,"RSI=23.7, Close=$345.42 < KC_Lower=$350.05",2025-12-15 15:45:00+00:00
300.07,300.07,301.62,1.55,0.5,1.9,50.33,104.54,-50.33,104.54,207.7,MAX_PROFIT,3,4,ADSK,2025-12-08 16:45:00+00:00,1.03,23.7,300.2,302.48,-0.4041,21.2,"RSI=23.7, Close=$300.20 < KC_Lower=$302.48",2025-12-08 17:30:00+00:00
254.22,254.22,255.91,1.69,0.55,1.81,54.82,113.85,-54.82,113.85,207.7,MAX_PROFIT,4,4,CRM,2025-12-15 15:15:00+00:00,1.12,19.5,254.76,258.65,-0.555,19.0,"RSI=19.5, Close=$254.76 < KC_Lower=$258.65",2025-12-15 16:15:00+00:00
601.01,601.01,606.83,5.82,1.89,6.97,189.16,392.87,-189.16,392.87,207.7,MAX_PROFIT,2,7,CAT,2025-12-12 16:30:00+00:00,3.88,24.5,602.36,609.62,-1.434,41.6,"RSI=24.5, Close=$602.36 < KC_Lower=$609.62",2025-12-12 17:00:00+00:00
593.07,593.07,598.89,5.82,1.89,3.73,189.07,392.67,-189.07,183.69,97.2,BARS_STOP,10,4,CAT,2025-12-15 14:45:00+00:00,3.88,23.4,593.78,598.41,-1.1214,32.9,"RSI=23.4, Close=$593.78 < KC_Lower=$598.41",2025-12-15 17:15:00+00:00
656.25,656.25,659.61,3.36,1.09,3.55,109.29,226.98,-109.29,226.98,207.7,MAX_PROFIT,1,3,META,2025-12-09 14:45:00+00:00,2.24,18.1,656.62,662.45,-0.4382,28.4,"RSI=18.1, Close=$656.62 < KC_Lower=$662.45",2025-12-09 15:00:00+00:00
657.71,657.71,661.23,3.52,1.14,1.07,114.49,237.79,-114.49,-7.59,-6.6,BARS_STOP,10,3,META,2025-12-09 15:15:00+00:00,2.35,23.3,657.71,660.5,-0.9394,33.6,"RSI=23.3, Close=$657.71 < KC_Lower=$660.50",2025-12-09 17:45:00+00:00
875.78,875.78,880.51,4.73,1.54,5.26,153.82,319.47,-153.82,319.47,207.7,MAX_PROFIT,2,3,GS,2025-12-16 18:00:00+00:00,3.16,24.1,875.5,878.08,-0.9004,32.3,"RSI=24.1, Close=$875.50 < KC_Lower=$878.08",2025-12-16 18:30:00+00:00
306.59,306.59,308.41,1.82,0.59,0.58,59.24,123.03,-59.24,-1.44,-2.4,BARS_STOP,10,8,IBM,2025-11-13 19:00:00+00:00,1.22,20.3,306.41,307.73,-0.4063,49.0,"RSI=20.3, Close=$306.41 < KC_Lower=$307.73",2025-11-14 15:00:00+00:00
304.62,304.62,306.37,1.75,0.57,2.03,56.72,117.79,-56.72,117.79,207.7,MAX_PROFIT,1,7,IBM,2025-12-12 16:45:00+00:00,1.16,23.2,304.58,306.09,-0.4039,28.7,"RSI=23.2, Close=$304.58 < KC_Lower=$306.09",2025-12-12 17:00:00+00:00
229.94,229.94,231.69,1.75,0.57,1.72,56.88,118.14,-56.88,114.73,201.7,MAX_PROFIT,1,4,AMZN,2025-11-17 15:15:00+00:00,1.17,18.2,229.91,232.45,-0.4537,49.0,"RSI=18.2, Close=$229.91 < KC_Lower=$232.45",2025-11-17 15:30:00+00:00
475.74,475.74,477.94,2.2,0.72,2.91,71.52,148.55,-71.52,148.55,207.7,MAX_PROFIT,1,9,LMT,2025-11-05 16:15:00+00:00,1.47,20.5,475.44,479.36,-0.5443,39.6,"RSI=20.5, Close=$475.44 < KC_Lower=$479.36",2025-11-05 16:30:00+00:00
107.49,107.49,108.99,1.5,0.49,0.48,48.8,101.35,-48.8,-1.19,-2.4,BARS_STOP,10,8,DIS,2025-11-13 15:30:00+00:00,1.0,17.6,107.5,111.31,-0.7152,57.9,"RSI=17.6, Close=$107.50 < KC_Lower=$111.31",2025-11-13 18:00:00+00:00
