symbol,date,entry_time,exit_time,side,entry_price,exit_price,qty,pnl,exit_reason,hold_duration_bars,hold_duration_days,entry_rsi,entry_atr,sl_px,tp_px
SOXL,2025-12-12,2025-12-12 15:30:00+00:00,2025-12-12 16:00:00+00:00,LONG,43.875,42.732888809351344,45,-51.39500357918951,SL,2,0.02,27.35366283937526,0.7614074604324379,42.732888809351344,45.77851865108109
SOXL,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:30:00+00:00,LONG,42.47,41.17076593081082,47,-61.06400125189125,SL,17,0.18,24.509037978989113,0.8661560461261179,41.17076593081082,44.635390115315296
META,2025-12-10,2025-12-10 14:45:00+00:00,2025-12-10 18:00:00+00:00,LONG,649.83,646.5869413696789,3,-9.729175890963347,SL,13,0.14,23.152677978736335,2.1620390868807586,646.5869413696789,655.2350977172019
META,2025-12-10,2025-12-10 18:15:00+00:00,2025-12-10 18:30:00+00:00,LONG,647.285,644.2666432377551,3,-9.055070286734463,SL,1,0.01,30.704105070512725,2.0122378414965536,644.2666432377551,652.3155946037414
DELL,2025-12-12,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,LONG,135.31,133.87986392198994,14,-20.021905092140912,SL,1,0.01,29.76810531964695,0.9534240520067108,133.87986392198994,137.69356013001678
DELL,2025-12-12,2025-12-12 16:30:00+00:00,2025-12-12 19:15:00+00:00,LONG,132.705,131.07605613681787,15,-24.43415794773216,SL,11,0.11,23.32406845530916,1.0859625754547682,131.07605613681787,135.41990643863693
SMH,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:30:00+00:00,LONG,362.5,359.89297050863195,5,-13.035147456840264,SL,1,0.01,32.40154946746597,1.7380196609120413,359.89297050863195,366.8450491522801
SMH,2025-12-12,2025-12-12 15:45:00+00:00,2025-12-12 16:00:00+00:00,LONG,360.89,358.10546946917754,5,-13.922652654112255,SL,1,0.01,31.286842876237003,1.856353687214975,358.10546946917754,365.53088421803744
SMH,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:45:00+00:00,LONG,356.05,354.04,5,-10.049999999999955,EOD,18,0.19,24.760712662177312,2.1040498629557685,352.89392520556635,361.31012465738945
AVGO,2025-12-01,2025-12-01 14:45:00+00:00,2025-12-01 20:45:00+00:00,LONG,387.34,385.9,5,-7.199999999999989,EOD,24,0.25,30.77147593765592,3.100061724351304,382.689907413473,395.09015431087823
AVGO,2025-12-02,2025-12-02 16:30:00+00:00,2025-12-02 20:45:00+00:00,LONG,382.815,381.55,5,-6.324999999999932,EOD,17,0.18,31.112954777623273,2.6626801925711376,378.8209797111433,389.47170048142783
APP,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:45:00+00:00,LONG,695.11,685.6514031248702,2,-18.917193750259685,SL,2,0.02,31.326364304533413,6.305731250086531,685.6514031248702,710.8743281252164
