symbol,date,entry_time,exit_time,side,entry_price,exit_price,qty,pnl,exit_reason,hold_duration_bars,hold_duration_days,entry_rsi,entry_atr,sl_px,tp_px
SOXL,2025-12-12,2025-12-12 15:30:00+00:00,2025-12-12 16:00:00+00:00,LONG,43.875,42.732888809351344,45,-51.39500357918951,SL,2,0.02,27.35366283937526,0.7614074604324379,42.732888809351344,45.397814920864874
SOXL,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:30:00+00:00,LONG,42.47,41.17076593081082,47,-61.06400125189125,SL,17,0.18,24.509037978989113,0.8661560461261179,41.17076593081082,44.202312092252235
META,2025-12-09,2025-12-09 14:45:00+00:00,2025-12-09 18:30:00+00:00,LONG,656.245,658.99,3,8.235000000000014,MeanRev,15,0.16,18.097234654276534,2.2417756003880323,652.882336599418,660.7285512007761
META,2025-12-10,2025-12-10 14:45:00+00:00,2025-12-10 18:00:00+00:00,LONG,649.83,646.5869413696789,3,-9.729175890963347,SL,13,0.14,23.152677978736335,2.1620390868807586,646.5869413696789,654.1540781737616
META,2025-12-10,2025-12-10 18:15:00+00:00,2025-12-10 18:30:00+00:00,LONG,647.285,644.2666432377551,3,-9.055070286734463,SL,1,0.01,30.704105070512725,2.0122378414965536,644.2666432377551,651.309475682993
META,2025-12-10,2025-12-10 18:45:00+00:00,2025-12-10 19:45:00+00:00,LONG,645.355,649.4994713797237,3,12.433414139170964,TP,4,0.04,29.18803840001435,2.072235689861827,642.2466464652073,649.4994713797237
META,2025-12-12,2025-12-12 16:45:00+00:00,2025-12-12 17:45:00+00:00,LONG,640.54,645.815,3,15.825000000000273,MeanRev,4,0.04,34.84629594030886,2.8351042160520175,636.287343675922,646.210208432104
DELL,2025-12-09,2025-12-09 15:15:00+00:00,2025-12-09 16:00:00+00:00,LONG,137.83,139.16349089848055,14,18.668872578727473,TP,3,0.03,31.673840268709895,0.6667454492402677,136.8298818261396,139.16349089848055
DELL,2025-12-12,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,LONG,135.31,133.87986392198994,14,-20.021905092140912,SL,1,0.01,29.76810531964695,0.9534240520067108,133.87986392198994,137.21684810401342
DELL,2025-12-12,2025-12-12 16:30:00+00:00,2025-12-12 19:15:00+00:00,LONG,132.705,131.07605613681787,15,-24.43415794773216,SL,11,0.11,23.32406845530916,1.0859625754547682,131.07605613681787,134.87692515090956
VRT,2025-12-03,2025-12-03 15:00:00+00:00,2025-12-03 15:30:00+00:00,LONG,175.34,178.5360745408204,3,9.588223622461214,TP,2,0.02,31.06967428051182,1.598037270410206,172.9429440943847,178.5360745408204
VRT,2025-12-09,2025-12-09 15:00:00+00:00,2025-12-09 16:00:00+00:00,LONG,176.81,180.56810404532357,11,41.33914449855919,TP,4,0.04,24.842007631017736,1.8790520226617806,173.99142196600732,180.56810404532357
SMH,2025-12-11,2025-12-11 15:00:00+00:00,2025-12-11 15:15:00+00:00,LONG,362.28,365.96309601305813,5,18.415480065290808,TP,1,0.01,27.417851443065288,1.8415480065290908,359.5176779902063,365.96309601305813
SMH,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:30:00+00:00,LONG,362.5,359.89297050863195,5,-13.035147456840264,SL,1,0.01,32.40154946746597,1.7380196609120413,359.89297050863195,365.9760393218241
SMH,2025-12-12,2025-12-12 15:45:00+00:00,2025-12-12 16:00:00+00:00,LONG,360.89,358.10546946917754,5,-13.922652654112255,SL,1,0.01,31.286842876237003,1.856353687214975,358.10546946917754,364.60270737442994
SMH,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:45:00+00:00,LONG,356.05,354.04,5,-10.049999999999955,EOD,18,0.19,24.760712662177312,2.1040498629557685,352.89392520556635,360.25809972591156
AVGO,2025-12-01,2025-12-01 14:45:00+00:00,2025-12-01 20:45:00+00:00,LONG,387.34,385.9,5,-7.199999999999989,EOD,24,0.25,30.77147593765592,3.100061724351304,382.689907413473,393.54012344870256
AVGO,2025-12-02,2025-12-02 16:30:00+00:00,2025-12-02 20:45:00+00:00,LONG,382.815,381.55,5,-6.324999999999932,EOD,17,0.18,31.112954777623273,2.6626801925711376,378.8209797111433,388.1403603851423
AVGO,2025-12-03,2025-12-03 14:45:00+00:00,2025-12-03 15:00:00+00:00,LONG,370.88,375.6277871822037,5,23.738935911018473,TP,1,0.01,17.97818811333653,2.373893591101854,367.3191596133472,375.6277871822037
AVGO,2025-12-03,2025-12-03 15:15:00+00:00,2025-12-03 17:30:00+00:00,LONG,375.85,378.055,5,11.02499999999992,MeanRev,9,0.09,34.39644018284646,2.472693963756189,372.14095905436574,380.7953879275124
AVGO,2025-12-11,2025-12-11 15:00:00+00:00,2025-12-11 15:15:00+00:00,LONG,396.07,401.99975562207305,5,29.6487781103653,TP,1,0.01,29.536823199353435,2.964877811036531,391.6226832834452,401.99975562207305
APP,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:45:00+00:00,LONG,695.11,685.6514031248702,2,-18.917193750259685,SL,2,0.02,31.326364304533413,6.305731250086531,685.6514031248702,707.7214625001731
APP,2025-12-12,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,LONG,685.88,675.3135924436369,2,-21.13281511272612,SL,1,0.01,32.18419059646271,7.044271704242033,675.3135924436369,699.968543408484
APP,2025-12-12,2025-12-12 16:30:00+00:00,2025-12-12 20:45:00+00:00,LONG,679.1,670.545,2,-17.110000000000127,EOD,17,0.18,29.276740273019783,7.5002648878413405,667.849602668238,694.1005297756827
