symbol,date,entry_time,exit_time,side,entry_price,exit_price,qty,pnl,exit_reason,hold_duration_bars,hold_duration_days,entry_rsi,entry_atr,sl_px,tp_px
SOXL,2025-12-12,2025-12-12 15:30:00+00:00,2025-12-12 16:00:00+00:00,LONG,43.875,42.732888809351344,45,-51.39500357918951,SL,2,0.02,27.35366283937526,0.7614074604324379,42.732888809351344,45.017111190648656
META,2025-12-10,2025-12-10 18:15:00+00:00,2025-12-10 18:30:00+00:00,LONG,647.285,644.2666432377551,3,-9.055070286734463,SL,1,0.01,30.704105070512725,2.0122378414965536,644.2666432377551,650.3033567622448
DELL,2025-12-12,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,LONG,135.31,133.87986392198994,14,-20.021905092140912,SL,1,0.01,29.76810531964695,0.9534240520067108,133.87986392198994,136.74013607801007
DELL,2025-12-12,2025-12-12 16:30:00+00:00,2025-12-12 19:15:00+00:00,LONG,132.705,131.07605613681787,15,-24.43415794773216,SL,11,0.11,23.32406845530916,1.0859625754547682,131.07605613681787,134.33394386318216
SMH,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:30:00+00:00,LONG,362.5,359.89297050863195,5,-13.035147456840264,SL,1,0.01,32.40154946746597,1.7380196609120413,359.89297050863195,365.10702949136805
SMH,2025-12-12,2025-12-12 15:45:00+00:00,2025-12-12 16:00:00+00:00,LONG,360.89,358.10546946917754,5,-13.922652654112255,SL,1,0.01,31.286842876237003,1.856353687214975,358.10546946917754,363.67453053082244
SMH,2025-12-12,2025-12-12 19:15:00+00:00,2025-12-12 20:45:00+00:00,LONG,355.63,354.04,5,-7.949999999999875,EOD,6,0.06,32.60995474411159,1.8307318458488213,352.8839022312268,358.3760977687732
SMH,2025-12-15,2025-12-15 14:30:00+00:00,2025-12-15 14:45:00+00:00,LONG,358.32,356.0563571792943,5,-11.318214103528419,SL,1,0.01,31.71088256533315,1.5090952138037839,356.0563571792943,360.5836428207057
AVGO,2025-12-01,2025-12-01 19:30:00+00:00,2025-12-01 20:45:00+00:00,LONG,387.245,385.9,5,-6.725000000000136,EOD,5,0.05,34.0823562942838,2.1969064031205345,383.9496403953192,390.5403596046808
AVGO,2025-12-02,2025-12-02 16:30:00+00:00,2025-12-02 20:45:00+00:00,LONG,382.815,381.55,5,-6.324999999999932,EOD,17,0.18,31.112954777623273,2.6626801925711376,378.8209797111433,386.8090202888567
APP,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:45:00+00:00,LONG,695.11,685.6514031248702,2,-18.917193750259685,SL,2,0.02,31.326364304533413,6.305731250086531,685.6514031248702,704.5685968751299
APP,2025-12-12,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,LONG,685.88,675.3135924436369,2,-21.13281511272612,SL,1,0.01,32.18419059646271,7.044271704242033,675.3135924436369,696.446407556363
APP,2025-12-12,2025-12-12 16:30:00+00:00,2025-12-12 20:45:00+00:00,LONG,679.1,670.545,2,-17.110000000000127,EOD,17,0.18,29.276740273019783,7.5002648878413405,667.849602668238,690.350397331762
PLTR,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 16:00:00+00:00,LONG,182.29,180.27112099768965,10,-20.188790023103422,SL,3,0.03,33.62615723457765,1.345919334873563,180.27112099768965,184.30887900231033
GOOGL,2025-12-08,2025-12-08 15:45:00+00:00,2025-12-08 17:00:00+00:00,LONG,315.98,314.19273243205373,6,-10.723605407677724,SL,5,0.05,30.243718858386956,1.1915117119641756,314.19273243205373,317.7672675679463
GOOGL,2025-12-12,2025-12-12 15:30:00+00:00,2025-12-12 16:00:00+00:00,LONG,308.285,305.94647065734955,6,-14.031176055902847,SL,2,0.02,28.29164803852234,1.559019561766985,305.94647065734955,310.6235293426505
ADBE,2025-12-15,2025-12-15 15:00:00+00:00,2025-12-15 15:15:00+00:00,LONG,349.7,346.85329519568694,5,-14.233524021565245,SL,1,0.01,30.91305543951077,1.8978032028753655,346.85329519568694,352.54670480431304
MU,2025-12-12,2025-12-12 14:45:00+00:00,2025-12-12 15:00:00+00:00,LONG,250.16,247.08732738595043,7,-21.50870829834696,SL,1,0.01,28.630464002919112,2.048448409366376,247.08732738595043,253.23267261404956
MU,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:45:00+00:00,LONG,246.495,243.048460858294,8,-27.572313133648095,SL,2,0.02,24.168514654032364,2.297692761137336,243.048460858294,249.94153914170602
MU,2025-12-12,2025-12-12 19:30:00+00:00,2025-12-12 20:45:00+00:00,LONG,242.04,241.09,8,-7.599999999999909,EOD,5,0.05,33.27843105282378,2.1259359384401617,238.85109609233976,245.22890390766023
MU,2025-12-15,2025-12-15 20:30:00+00:00,2025-12-15 20:45:00+00:00,LONG,237.615,237.51,8,-0.8400000000001455,EOD,1,0.01,29.238503947819865,1.609503858711407,235.20074421193289,240.02925578806713
TSM,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:30:00+00:00,LONG,297.68,295.4367512831608,6,-13.459492301035311,SL,1,0.01,27.490994406924727,1.4954991445594883,295.4367512831608,299.9232487168392
TSM,2025-12-12,2025-12-12 15:45:00+00:00,2025-12-12 16:00:00+00:00,LONG,297.2,294.7393926880315,6,-14.763643871810928,SL,1,0.01,30.500614486027956,1.6404048746456772,294.7393926880315,299.6606073119685
CRWV,2025-12-08,2025-12-08 15:00:00+00:00,2025-12-08 15:15:00+00:00,LONG,83.83,82.1396846766591,23,-38.877252436840635,SL,1,0.01,30.152391548180233,1.1268768822272615,82.1396846766591,85.5203153233409
CRWV,2025-12-08,2025-12-08 15:30:00+00:00,2025-12-08 16:00:00+00:00,LONG,82.065,80.32333780793566,8,-13.933297536514715,SL,2,0.02,24.864365369397447,1.1611081280428932,80.32333780793566,83.80666219206434
CRWV,2025-12-12,2025-12-12 15:45:00+00:00,2025-12-12 16:00:00+00:00,LONG,83.745,82.04977690283403,23,-38.99013123481751,SL,1,0.01,32.44719476543928,1.130148731443985,82.04977690283403,85.44022309716598
CRWV,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 16:30:00+00:00,LONG,79.86,77.86086630907627,25,-49.97834227309319,SL,1,0.01,21.3516895555163,1.3327557939491501,77.86086630907627,81.85913369092373
WDC,2025-12-12,2025-12-12 15:00:00+00:00,2025-12-12 15:15:00+00:00,LONG,178.14,175.42154911024787,11,-29.902959787273318,SL,1,0.01,31.293183879193407,1.8123005931680733,175.42154911024787,180.8584508897521
NET,2025-12-12,2025-12-12 15:30:00+00:00,2025-12-12 16:30:00+00:00,LONG,202.57,200.65743628955897,3,-5.737691131323061,SL,4,0.04,31.52051810478936,1.275042473627345,200.65743628955897,204.482563710441
